"specimen_no","record_type","flags","occurrence_no","reid_no","collection_no","specimen_id","is_type","specelt_no","specimen_side","specimen_part","specimen_sex","n_measured","measurement_source","magnification","comments","accepted_name","accepted_rank","accepted_no","max_ma","min_ma","ref_author","ref_pubyr","reference_no","phylum","class","order","family","genus","lng","lat","cc","state","county","latlng_basis","latlng_precision","geogscale","geogcomments","research_group","authorizer_no","enterer_no","modifier_no","authorizer","enterer","modifier","created","modified"
"85703","spm","","367091","0","34726","UKMNH 10296","holotype","","right","femur","","1","text","","","Silvisaurus condrayi","species","52791","113","100.5","Eaton","1960","9210","Chordata","Ornithischia","NO_ORDER_SPECIFIED","Nodosauridae","Silvisaurus","-97.454498","39.198002","US","Kansas","Ottawa","stated in text","4","small collection","SW 1/4, section 8, T10S, R1W, on farm of Warren Condray, Ottawa Co., Kansas. 10 miles S of Miltonvale, KS.","vertebrate","4","508","0","J. Alroy","A. Garcia Selles","","2012-08-22 15:32:34","2012-08-22 00:32:34"
"86545","spm","","479357","37985","21852","CM 3392","","","right","humerus","","1","","","","Dryosaurus elderae","species","434094","150.8","145","Galton","1981","9750","Chordata","Ornithischia","NO_ORDER_SPECIFIED","Dryosauridae","Dryosaurus","-109.300552","40.441387","US","Utah","Uintah","based on nearby landmark","seconds","outcrop","The ""Carnegie Quarry"" (quarry exhibit wall), E of Vernal, now the main visitor center in Dinosaur National Monument. A sandstone hogback in sec. 26, T4S, R23E, Salt Lake meridian.","vertebrate","4","508","0","J. Alroy","A. Garcia Selles","","2012-08-24 12:02:28","2012-08-23 21:02:28"
"86546","spm","","479358","37986","21852","CM 11340","","","right","humerus","","1","table","","","Dryosaurus elderae","species","434094","150.8","145","Galton","1981","9750","Chordata","Ornithischia","NO_ORDER_SPECIFIED","Dryosauridae","Dryosaurus","-109.300552","40.441387","US","Utah","Uintah","based on nearby landmark","seconds","outcrop","The ""Carnegie Quarry"" (quarry exhibit wall), E of Vernal, now the main visitor center in Dinosaur National Monument. A sandstone hogback in sec. 26, T4S, R23E, Salt Lake meridian.","vertebrate","4","508","0","J. Alroy","A. Garcia Selles","","2012-08-24 12:03:16","2012-08-23 21:03:16"
"86578","spm","","480304","0","14453","PU 22412","paratype","","","femur","","1","table","","","Orodromeus makelai","species","64338","83.5","70.6","Horner and Weishampel","1988","7404","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Orodromeus","-112.664299","47.821400","US","Montana","Teton","based on political unit","4","outcrop","found during blasting by Shell Oil Co. ca. 20 mi. W of Choteau","vertebrate","4","508","0","J. Alroy","A. Garcia Selles","","2012-08-24 12:49:57","2012-08-23 21:49:57"
"86579","spm","","480304","0","14453","PU 22412","paratype","","","tibia","","1","table","","","Orodromeus makelai","species","64338","83.5","70.6","Horner and Weishampel","1988","7404","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Orodromeus","-112.664299","47.821400","US","Montana","Teton","based on political unit","4","outcrop","found during blasting by Shell Oil Co. ca. 20 mi. W of Choteau","vertebrate","4","508","0","J. Alroy","A. Garcia Selles","","2012-08-24 12:49:57","2012-08-23 21:49:57"
"87658","spm","","529358","30775","54081","AMNH 5031","","","","scapula","","1","table","","","Thescelosaurus neglectus","species","52897","72.1","66","Galton","1974","12623","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Thescelosaurus","-105.977776","47.682777","US","Montana","McCone","estimated from map","seconds","small collection","near head of Rock Creek, 25 mi SE of Lismas","vertebrate","4","508","0","J. Alroy","A. Garcia Selles","","2012-08-27 10:05:47","2012-08-26 19:05:47"
"87659","spm","","529358","30775","54081","AMNH 5031","","","","coracoid","","1","table","","","Thescelosaurus neglectus","species","52897","72.1","66","Galton","1974","12623","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Thescelosaurus","-105.977776","47.682777","US","Montana","McCone","estimated from map","seconds","small collection","near head of Rock Creek, 25 mi SE of Lismas","vertebrate","4","508","0","J. Alroy","A. Garcia Selles","","2012-08-27 10:05:47","2012-08-26 19:05:47"
"87663","spm","","679942","0","73373","MOR 1636","holotype","","","scapula","","1","text","","","Oryctodromeus cubicularis","species","103710","100.5","93.9","Varricchio et al.","2007","24636","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Oryctodromeus","-112.598610","44.537224","US","Montana","Beaverhead","based on nearby landmark","seconds","small collection","near the Lima Peaks","vertebrate","4","508","0","J. Alroy","A. Garcia Selles","","2012-08-27 10:50:05","2012-08-26 19:50:05"
"87664","spm","","679942","0","73373","MOR 1636","holotype","","","humerus","","1","text","","","Oryctodromeus cubicularis","species","103710","100.5","93.9","Varricchio et al.","2007","24636","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Oryctodromeus","-112.598610","44.537224","US","Montana","Beaverhead","based on nearby landmark","seconds","small collection","near the Lima Peaks","vertebrate","4","508","0","J. Alroy","A. Garcia Selles","","2012-08-27 10:50:05","2012-08-26 19:50:05"
"87665","spm","","679942","0","73373","MOR 1636","holotype","","","tibia","","1","text","","","Oryctodromeus cubicularis","species","103710","100.5","93.9","Varricchio et al.","2007","24636","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Oryctodromeus","-112.598610","44.537224","US","Montana","Beaverhead","based on nearby landmark","seconds","small collection","near the Lima Peaks","vertebrate","4","508","0","J. Alroy","A. Garcia Selles","","2012-08-27 10:50:05","2012-08-26 19:50:05"
"87666","spm","","922735","0","105613","UMNH VP 20208","holotype","","right","scapula","","1","table","","","Hippodraco scutodens","species","178209","130","122.46","McDonald et al.","2010","35274","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Hippodraco","-109.470901","38.829300","US","Utah","Grand","based on nearby landmark","4","outcrop","location based on Tony's Bone Bed, which is close enough to be placed into the same stratigraphic section.  Within/NE of Arches N.P.","vertebrate","4","508","0","J. Alroy","A. Garcia Selles","","2012-08-27 11:14:51","2012-08-26 20:14:51"
"87667","spm","","922735","0","105613","UMNH VP 20208","holotype","","right","humerus","","1","table","","","Hippodraco scutodens","species","178209","130","122.46","McDonald et al.","2010","35274","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Hippodraco","-109.470901","38.829300","US","Utah","Grand","based on nearby landmark","4","outcrop","location based on Tony's Bone Bed, which is close enough to be placed into the same stratigraphic section.  Within/NE of Arches N.P.","vertebrate","4","508","0","J. Alroy","A. Garcia Selles","","2012-08-27 11:14:51","2012-08-26 20:14:51"
"87668","spm","","883370","24322","97957","UMNH VP 20205","holotype","","left","fibula","","1","table","","","Iguanacolossus fortis","species","178207","145","132.9","McDonald et al.","2010","35274","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Iguanacolossus","-110.113594","38.910923","US","Utah","Grand","based on nearby landmark","6","outcrop","S of the Green River","vertebrate","4","508","0","J. Alroy","A. Garcia Selles","","2012-08-27 11:15:30","2012-08-26 20:15:30"
"87670","spm","","513266","0","51919","DMNH 42507","paratype","","left","ulna","","1","table","","","Planicoxa venenica","species","66518","129.4","122.46","DiCroce and Carpenter","2001","13849","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Planicoxa","-109.470901","38.829300","US","Utah","Grand","estimated from map","4","small collection","N of Arches NP and Moab","vertebrate","4","508","0","J. Alroy","A. Garcia Selles","","2012-08-27 13:08:50","2012-08-26 22:08:50"
"87671","spm","","513266","0","51919","DMNH 40917","paratype","","right","femur","","1","table","","","Planicoxa venenica","species","66518","129.4","122.46","DiCroce and Carpenter","2001","13849","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Planicoxa","-109.470901","38.829300","US","Utah","Grand","estimated from map","4","small collection","N of Arches NP and Moab","vertebrate","4","508","0","J. Alroy","A. Garcia Selles","","2012-08-27 13:08:50","2012-08-26 22:08:50"
"87672","spm","","513266","0","51919","DMNH 42505","paratype","","left","femur","","1","table","","","Planicoxa venenica","species","66518","129.4","122.46","DiCroce and Carpenter","2001","13849","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Planicoxa","-109.470901","38.829300","US","Utah","Grand","estimated from map","4","small collection","N of Arches NP and Moab","vertebrate","4","508","0","J. Alroy","A. Garcia Selles","","2012-08-27 13:08:50","2012-08-26 22:08:50"
"87673","spm","","513266","0","51919","DMNH 40914","paratype","","right","tibia","","1","table","","","Planicoxa venenica","species","66518","129.4","122.46","DiCroce and Carpenter","2001","13849","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Planicoxa","-109.470901","38.829300","US","Utah","Grand","estimated from map","4","small collection","N of Arches NP and Moab","vertebrate","4","508","0","J. Alroy","A. Garcia Selles","","2012-08-27 13:08:50","2012-08-26 22:08:50"
"87674","spm","","513266","0","51919","DMNH 40914","","","right","tibia","","1","table","","","Planicoxa venenica","species","66518","129.4","122.46","DiCroce and Carpenter","2001","13849","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Planicoxa","-109.470901","38.829300","US","Utah","Grand","estimated from map","4","small collection","N of Arches NP and Moab","vertebrate","4","508","0","J. Alroy","A. Garcia Selles","","2012-08-27 13:08:50","2012-08-26 22:08:50"
"88040","spm","","682891","0","73611","","","","","femur","","1","table","","Adult","Eolambia caroljonesa","species","66500","105.3","93.5","Garrison et al.","2007","24682","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Eolambia","-111.261536","38.690239","US","Utah","Emery","stated in text","6","small collection","260 m N of a section taken in sec 28, T24S, R6E; at 38° 41' 17.34"" N, 111° 15' 41.16"" W","vertebrate","4","508","0","J. Alroy","A. Garcia Selles","","2012-08-28 11:35:34","2012-08-27 20:35:34"
"88041","spm","","682891","0","73611","","","","","femur","","1","table","","Juvenil 8","Eolambia caroljonesa","species","66500","105.3","93.5","Garrison et al.","2007","24682","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Eolambia","-111.261536","38.690239","US","Utah","Emery","stated in text","6","small collection","260 m N of a section taken in sec 28, T24S, R6E; at 38° 41' 17.34"" N, 111° 15' 41.16"" W","vertebrate","4","508","0","J. Alroy","A. Garcia Selles","","2012-08-28 11:35:34","2012-08-27 20:35:34"
"88042","spm","","682891","0","73611","","","","","femur","","1","table","","Juvenil 7","Eolambia caroljonesa","species","66500","105.3","93.5","Garrison et al.","2007","24682","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Eolambia","-111.261536","38.690239","US","Utah","Emery","stated in text","6","small collection","260 m N of a section taken in sec 28, T24S, R6E; at 38° 41' 17.34"" N, 111° 15' 41.16"" W","vertebrate","4","508","0","J. Alroy","A. Garcia Selles","","2012-08-28 11:35:34","2012-08-27 20:35:34"
"88043","spm","","682891","0","73611","","","","","femur","","1","table","","Juvenil 6","Eolambia caroljonesa","species","66500","105.3","93.5","Garrison et al.","2007","24682","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Eolambia","-111.261536","38.690239","US","Utah","Emery","stated in text","6","small collection","260 m N of a section taken in sec 28, T24S, R6E; at 38° 41' 17.34"" N, 111° 15' 41.16"" W","vertebrate","4","508","0","J. Alroy","A. Garcia Selles","","2012-08-28 11:35:34","2012-08-27 20:35:34"
"88044","spm","","682891","0","73611","","","","","femur","","1","table","","Juvenil 5","Eolambia caroljonesa","species","66500","105.3","93.5","Garrison et al.","2007","24682","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Eolambia","-111.261536","38.690239","US","Utah","Emery","stated in text","6","small collection","260 m N of a section taken in sec 28, T24S, R6E; at 38° 41' 17.34"" N, 111° 15' 41.16"" W","vertebrate","4","508","0","J. Alroy","A. Garcia Selles","","2012-08-28 11:35:34","2012-08-27 20:35:34"
"88045","spm","","682891","0","73611","","","","","femur","","1","table","","Juvenil 4","Eolambia caroljonesa","species","66500","105.3","93.5","Garrison et al.","2007","24682","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Eolambia","-111.261536","38.690239","US","Utah","Emery","stated in text","6","small collection","260 m N of a section taken in sec 28, T24S, R6E; at 38° 41' 17.34"" N, 111° 15' 41.16"" W","vertebrate","4","508","0","J. Alroy","A. Garcia Selles","","2012-08-28 11:35:34","2012-08-27 20:35:34"
"88046","spm","","682891","0","73611","","","","","femur","","1","table","","Juvenil 3","Eolambia caroljonesa","species","66500","105.3","93.5","Garrison et al.","2007","24682","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Eolambia","-111.261536","38.690239","US","Utah","Emery","stated in text","6","small collection","260 m N of a section taken in sec 28, T24S, R6E; at 38° 41' 17.34"" N, 111° 15' 41.16"" W","vertebrate","4","508","0","J. Alroy","A. Garcia Selles","","2012-08-28 11:35:34","2012-08-27 20:35:34"
"88047","spm","","682891","0","73611","","","","","femur","","1","table","","Juvenil 2","Eolambia caroljonesa","species","66500","105.3","93.5","Garrison et al.","2007","24682","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Eolambia","-111.261536","38.690239","US","Utah","Emery","stated in text","6","small collection","260 m N of a section taken in sec 28, T24S, R6E; at 38° 41' 17.34"" N, 111° 15' 41.16"" W","vertebrate","4","508","0","J. Alroy","A. Garcia Selles","","2012-08-28 11:35:34","2012-08-27 20:35:34"
"88048","spm","","682891","0","73611","","","","","femur","","1","table","","Juvenil 1","Eolambia caroljonesa","species","66500","105.3","93.5","Garrison et al.","2007","24682","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Eolambia","-111.261536","38.690239","US","Utah","Emery","stated in text","6","small collection","260 m N of a section taken in sec 28, T24S, R6E; at 38° 41' 17.34"" N, 111° 15' 41.16"" W","vertebrate","4","508","0","J. Alroy","A. Garcia Selles","","2012-08-28 11:35:34","2012-08-27 20:35:34"
"88096","spm","","256525","13614","24888","SMA 74582","holotype","","","skull","","1","table","","","Protohadros byrdi","species","64527","99.6","93.5","Head","1998","6977","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Protohadros","-97.096664","33.014442","US","Texas","Denton","based on political unit","seconds","small collection","locality is just north of Dallas-Fort Worth airport, within Flower Mound township (coordinates based on town).","vertebrate","4","508","0","J. Alroy","A. Garcia Selles","","2012-08-28 14:02:03","2012-08-27 23:02:03"
"88487","spm","","702980","0","75467","RAM 6797","holotype","","","skull","","1","table","","","Gryposaurus monumentensis","species","109448","83.5","70.6","Gates and Sampson","2007","25465","Chordata","Ornithischia","NO_ORDER_SPECIFIED","Hadrosauridae","Gryposaurus","-111.859169","37.637222","US","Utah","Garfield","based on political unit","seconds","small collection","no locality info given, so point chosen within Grand Staircase-Escalante National Momument","vertebrate","4","508","0","J. Alroy","A. Garcia Selles","","2012-08-29 12:17:23","2012-08-28 21:17:23"
